Storage_Location,Container_ID,Sub-Unit_ID,Part_Name,Unit_Cost,Target Quantity,Stocked Qty.,Lot_ID,Date_Stocked,Date_Picked,"0.5""-TC_Compatability","1.5""-TC_Compatability","2""-TC_Compatability","3""-TC_Compatability","4""-TC_Compatability","5""-TC_Compatability",Container Filled Mass (kg),Container Filled Mass (Lbs),Kit Assignmet,Manual Assignment,System SN,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15
γA2b1,,B20250702-505,"TC Adjustable Pressure Relief Valve - 1.5"" - 0.5-5 Bar",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA3b1,,B20250702-506,"TC Adjustable Pressure Relief Valve - 1.5"" - 0.5-5 Bar",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γB1b1,,B20250702-507,"TC Adjustable Pressure Relief Valve - 1.5"" - 0.5-5 Bar",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB2b1,,B20250702-508,"TC Adjustable Pressure Relief Valve - 1.5"" - 0.5-5 Bar",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB3b1,,B20250702-509,"TC Adjustable Pressure Relief Valve - 1.5"" - 0.5-5 Bar",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γA1b1,C20250501-003,B20250702-031,"TC Spool - 1.5"" x 3.66"" (93 mm)",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA2b1,C20250501-008,B20250702-032,"TC Spool - 1.5"" x 3.66"" (93 mm)",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA3b1,C20250501-013,B20250702-033,"TC Spool - 1.5"" x 3.66"" (93 mm)",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γB1b1,C20250501-018,B20250702-034,"TC Spool - 1.5"" x 3.66"" (93 mm)",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB2b1,C20250501-023,B20250702-035,"TC Spool - 1.5"" x 3.66"" (93 mm)",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB3b1,C20250501-028,B20250702-036,"TC Spool - 1.5"" x 3.66"" (93 mm)",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γA1b1,C20250501-003,B20250702-037,"TC Spool - 1.5"" x 3""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA2b1,C20250501-008,B20250702-038,"TC Spool - 1.5"" x 3""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA3b1,C20250501-013,B20250702-039,"TC Spool - 1.5"" x 3""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γB1b1,C20250501-018,B20250702-040,"TC Spool - 1.5"" x 3""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB2b1,C20250501-023,B20250702-041,"TC Spool - 1.5"" x 3""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB3b1,C20250501-028,B20250702-042,"TC Spool - 1.5"" x 3""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-330,Bolt - M8 x 20 mm - Flanged Button Head - 18-8 SS,,12,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-331,Bolt - M8 x 20 mm - Flanged Button Head - 18-8 SS,,12,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-332,Bolt - M8 x 20 mm - Flanged Button Head - 18-8 SS,,12,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-333,Bolt - M8 x 20 mm - Flanged Button Head - 18-8 SS,,12,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-334,Bolt - M8 x 20 mm - Flanged Button Head - 18-8 SS,,12,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-335,Bolt - M8 x 20 mm - Flanged Button Head - 18-8 SS,,12,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-336,"Caster - 5"" Dia. - 1/2"" Stem",,2,2,,2025-07-15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-337,"Caster - 5"" Dia. - 1/2"" Stem",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-338,"Caster - 5"" Dia. - 1/2"" Stem",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-339,"Caster - 5"" Dia. - 1/2"" Stem",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-340,"Caster - 5"" Dia. - 1/2"" Stem",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-341,"Caster - 5"" Dia. - 1/2"" Stem",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-342,"Caster - 5"" Dia. - 1/2"" Stem - Total Lock",,2,2,,2025-07-15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-343,"Caster - 5"" Dia. - 1/2"" Stem - Total Lock",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-344,"Caster - 5"" Dia. - 1/2"" Stem - Total Lock",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-345,"Caster - 5"" Dia. - 1/2"" Stem - Total Lock",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-346,"Caster - 5"" Dia. - 1/2"" Stem - Total Lock",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-347,"Caster - 5"" Dia. - 1/2"" Stem - Total Lock",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA4a,,B20250708-135,"Filter - 226 Double O-ring - 4.5"" x 20"" - SS - 5 μm",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA4b,,B20250708-136,"Filter - 226 Double O-ring - 4.5"" x 20"" - SS - 5 μm",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA4c,,B20250708-137,"Filter - 226 Double O-ring - 4.5"" x 20"" - SS - 5 μm",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA4d,,B20250708-138,"Filter - 226 Double O-ring - 4.5"" x 20"" - SS - 5 μm",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA4e,,B20250708-139,"Filter - 226 Double O-ring - 4.5"" x 20"" - SS - 5 μm",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA4f,,B20250708-140,"Filter - 226 Double O-ring - 4.5"" x 20"" - SS - 5 μm",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA1a,,,Filter Housing ASSY - 1 Filter,,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA1b,,,Filter Housing ASSY - 1 Filter,,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA1c,,,Filter Housing ASSY - 1 Filter,,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA2a,,,Filter Housing ASSY - 1 Filter,,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA2b,,,Filter Housing ASSY - 1 Filter,,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA2c,,,Filter Housing ASSY - 1 Filter,,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-348,"Nut - 1/2"" - Locking",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-349,"Nut - 1/2"" - Locking",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-350,"Nut - 1/2"" - Locking",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-351,"Nut - 1/2"" - Locking",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-352,"Nut - 1/2"" - Locking",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-353,"Nut - 1/2"" - Locking",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-354,Nut - M8 - Strut,,14,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-355,Nut - M8 - Strut,,14,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-356,Nut - M8 - Strut,,14,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-357,Nut - M8 - Strut,,14,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-358,Nut - M8 - Strut,,14,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-359,Nut - M8 - Strut,,14,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γB0a1,,B20250702-360,O-Ring - Silicone - Dash 226,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γB0a1,,B20250702-361,O-Ring - Silicone - Dash 226,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γB0a1,,B20250702-362,O-Ring - Silicone - Dash 226,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γB0a1,,B20250702-363,O-Ring - Silicone - Dash 226,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γB0a1,,B20250702-364,O-Ring - Silicone - Dash 226,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γB0a1,,B20250702-365,O-Ring - Silicone - Dash 226,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-366,"Pipe Hanger - 1.5"" -  Strut-clips ",$14.15,6,,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-367,"Pipe Hanger - 1.5"" -  Strut-clips ",$14.15,6,,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-368,"Pipe Hanger - 1.5"" -  Strut-clips ",$14.15,6,,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-369,"Pipe Hanger - 1.5"" -  Strut-clips ",$14.15,6,,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-370,"Pipe Hanger - 1.5"" -  Strut-clips ",$14.15,6,,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-371,"Pipe Hanger - 1.5"" -  Strut-clips ",$14.15,6,,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
δA4a1,C20250204-025,,"Pipe Hanger - 1.5"" -  Strut-clips ",,6,6,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4a1,C20250204-025,,"Pipe Hanger - 1.5"" -  Strut-clips ",,6,6,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4a1,C20250204-025,,"Pipe Hanger - 1.5"" -  Strut-clips ",,6,6,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4a1,C20250204-025,,"Pipe Hanger - 1.5"" -  Strut-clips ",,6,6,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4a1,C20250204-025,,"Pipe Hanger - 1.5"" -  Strut-clips ",,6,6,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4a1,C20250204-025,,"Pipe Hanger - 1.5"" -  Strut-clips ",,6,6,ZORO-2025-05-01,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4a1,C20250204-025,,"Pipe Hanger - 1.5"" -  Strut-clips ",,5,5,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
,,,Powder - UB - Shredder Cartridge,,4,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,Powder - UB - Shredder Cartridge,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,Powder - UB - Shredder Cartridge,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,Powder - UB - Shredder Cartridge,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,Powder - UB - Shredder Cartridge,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,Powder - UB - Shredder Cartridge,,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 1.5', Back-to-back",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 1.5', Back-to-back",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 1.5', Back-to-back",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 1.5', Back-to-back",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 1.5', Back-to-back",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 1.5', Back-to-back",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 2', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 2', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 2', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 2', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 2', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 2', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
γC1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 3', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 3', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 3', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 3', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 3', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"Strut Channel - 1-5/8"" x 1-5/8"" x 3', Back-to-back",,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-372,"Strut Channel Cap - 1-5/8"" x 1-5/8"" - Blue",,8,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-373,"Strut Channel Cap - 1-5/8"" x 1-5/8"" - Blue",,8,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-374,"Strut Channel Cap - 1-5/8"" x 1-5/8"" - Blue",,8,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-375,"Strut Channel Cap - 1-5/8"" x 1-5/8"" - Blue",,8,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-376,"Strut Channel Cap - 1-5/8"" x 1-5/8"" - Blue",,8,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-377,"Strut Channel Cap - 1-5/8"" x 1-5/8"" - Blue",,8,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
δA0a1,,,"Strut Channel Cover - 1-5/8"" - Black",,11.5,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel Cover - 1-5/8"" - Black",,11.5,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel Cover - 1-5/8"" - Black",,11.5,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel Cover - 1-5/8"" - Black",,11.5,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel Cover - 1-5/8"" - Black",,11.5,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA0a1,,,"Strut Channel Cover - 1-5/8"" - Black",,11.5,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-378,"Strut Channel Plug - 1-5/8"" x 13/16"" - Blue",,6,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-379,"Strut Channel Plug - 1-5/8"" x 13/16"" - Blue",,6,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-380,"Strut Channel Plug - 1-5/8"" x 13/16"" - Blue",,6,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-381,"Strut Channel Plug - 1-5/8"" x 13/16"" - Blue",,6,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-382,"Strut Channel Plug - 1-5/8"" x 13/16"" - Blue",,6,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-383,"Strut Channel Plug - 1-5/8"" x 13/16"" - Blue",,6,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a1,C20250501-031,B20250702-384,Strut Channel U-Clamp - 40 mm x 38 mm,,6,6,,2025-07-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2a2,C20250501-032,B20250702-385,Strut Channel U-Clamp - 40 mm x 38 mm,,6,6,,2025-07-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b1,C20250501-033,B20250702-386,Strut Channel U-Clamp - 40 mm x 38 mm,,6,6,,2025-07-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2b2,C20250501-034,B20250702-387,Strut Channel U-Clamp - 40 mm x 38 mm,,6,6,,2025-07-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c1,C20250501-035,B20250702-388,Strut Channel U-Clamp - 40 mm x 38 mm,,6,6,,2025-07-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γD2c2,C20250501-036,B20250702-389,Strut Channel U-Clamp - 40 mm x 38 mm,,6,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γA1b2,C20250501-005,B20250702-390,"TC - 1.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA2b2,C20250501-010,B20250702-391,"TC - 1.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA3b2,C20250501-015,B20250702-392,"TC - 1.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γB1b2,C20250501-020,B20250702-393,"TC - 1.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB2b2,C20250501-025,B20250702-394,"TC - 1.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB3b2,C20250501-030,B20250702-395,"TC - 1.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γA1b2,C20250501-005,B20250702-396,"TC - 2""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA2b2,C20250501-010,B20250702-397,"TC - 2""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA3b2,C20250501-015,B20250702-398,"TC - 2""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γB1b2,C20250501-020,B20250702-399,"TC - 2""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB2b2,C20250501-025,B20250702-400,"TC - 2""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB3b2,C20250501-030,B20250702-401,"TC - 2""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
